249220010,KAŃCZUGA,2000,1,3,0.6,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,5,3.9,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,8,0.0,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,10,0.1,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,11,0.1,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,15,0.6,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,16,1.4,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,17,2.5,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,18,4.3,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,19,4.1,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,20,1.3,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,21,0.7,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,22,0.8,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,23,0.3,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,26,0.2,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,27,0.2,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,28,0.6,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,30,8.7,,W,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,1,31,0.8,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,3,0.6,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,4,6.0,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,5,12.0,,W,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,8,1.5,,W,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,10,0.8,,W,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,11,0.4,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,13,0.0,,W,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,14,1.3,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,15,1.6,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,16,1.4,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,17,10.3,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,18,1.2,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,20,0.3,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,21,0.1,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,24,0.1,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,25,4.4,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,2,26,0.3,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,3,1,1.1,,W,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,3,2,9.7,,W,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,3,5,0.2,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,3,7,0.0,,W,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,3,8,6.3,,W,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,3,9,9.8,,W,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,3,11,5.8,,S,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,3,14,1.2,,W,0,8,0,8,,8,,8
249220010,KAŃCZUGA,2000,3,15,1.6,,S,0,8,0,8,,8,,8
