251210020,UNIN KOLONIA,2000,1,1,0.2,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,2,0.8,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,3,1.4,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,4,3.3,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,5,3.1,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,9,0.4,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,15,1.2,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,16,0.4,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,17,0.2,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,18,0.7,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,19,0.3,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,20,5.7,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,21,0.2,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,25,1.7,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,26,0.5,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,27,2.4,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,28,0.1,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,29,6.7,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,30,4.3,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,1,31,5.9,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,2,1,4.2,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,2,2,2.1,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,2,3,0.9,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,2,4,11.6,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,2,5,3.2,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,2,8,6.1,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,2,11,2.4,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,2,13,2.3,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,2,14,0.5,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,2,15,0.2,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,2,16,0.4,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,2,18,0.2,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,2,20,0.1,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,2,24,0.2,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,2,25,1.7,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,3,0.7,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,5,0.4,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,6,0.8,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,7,12.1,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,8,8.6,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,9,0.2,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,10,0.1,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,11,1.8,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,14,7.0,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,15,0.5,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,16,0.1,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,17,1.4,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,18,1.2,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,27,7.4,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,28,9.5,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,29,0.1,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,30,1.1,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,3,31,0.5,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,4,1,0.6,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,4,5,26.1,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,4,6,1.1,,S,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,4,12,0.4,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,4,13,0.7,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,4,16,4.4,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,5,18,2.7,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,5,19,0.9,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,5,20,3.0,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,5,21,11.0,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,5,28,0.1,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,5,29,8.4,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,5,30,1.4,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,5,31,5.3,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,6,5,1.6,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,6,6,1.2,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,6,7,1.7,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,6,14,3.3,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,6,15,2.8,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,6,16,3.0,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,6,17,4.1,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,6,24,0.7,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,6,25,1.9,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,6,30,0.4,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,7,1,0.7,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,7,2,2.3,,W,0,8,0,8,,8,,8
251210020,UNIN KOLONIA,2000,7,4,2.4,,W,0,8,0,8,,8,,8
