250160520,LĽDEK-ZDRÓJ,2000,1,1,-5.6,,83.3,,2.0,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,1,2,-1.9,,88.5,,2.0,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,1,3,-0.8,,91.8,,2.0,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,1,4,1.4,,78.8,,4.3,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,1,5,1.5,,73.8,,4.0,,3.0,
250160520,LĽDEK-ZDRÓJ,2000,1,6,-3.4,,69.8,,1.7,,0.0,
250160520,LĽDEK-ZDRÓJ,2000,1,7,-0.4,,75.5,,0.7,,5.3,
250160520,LĽDEK-ZDRÓJ,2000,1,8,-1.1,,78.0,,4.0,,7.3,
250160520,LĽDEK-ZDRÓJ,2000,1,9,-1.4,,80.5,,2.0,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,1,10,-0.7,,82.8,,0.7,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,1,11,-3.2,,83.0,,2.0,,5.0,
250160520,LĽDEK-ZDRÓJ,2000,1,12,-7.4,,81.0,,2.7,,0.0,
250160520,LĽDEK-ZDRÓJ,2000,1,13,-4.9,,71.5,,8.7,,0.0,
250160520,LĽDEK-ZDRÓJ,2000,1,14,-3.9,,73.3,,4.0,,5.3,
250160520,LĽDEK-ZDRÓJ,2000,1,15,-3.6,,86.8,,2.7,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,1,16,-2.9,,77.8,,2.0,,6.7,
250160520,LĽDEK-ZDRÓJ,2000,1,17,0.6,,80.3,,4.0,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,1,18,0.6,,80.8,,3.3,,6.0,
250160520,LĽDEK-ZDRÓJ,2000,1,19,-2.1,,76.0,,3.3,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,1,20,-3.1,,84.5,,4.0,,5.3,
250160520,LĽDEK-ZDRÓJ,2000,1,21,-3.4,,87.0,,4.7,,5.3,
250160520,LĽDEK-ZDRÓJ,2000,1,22,-10.9,,79.5,,2.7,,5.3,
250160520,LĽDEK-ZDRÓJ,2000,1,23,-7.6,,81.3,,2.0,,5.3,
250160520,LĽDEK-ZDRÓJ,2000,1,24,-8.8,,78.0,,2.7,,6.0,
250160520,LĽDEK-ZDRÓJ,2000,1,25,-11.6,,87.8,,1.7,,4.7,
250160520,LĽDEK-ZDRÓJ,2000,1,26,-8.0,,83.8,,2.7,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,1,27,-1.5,,84.8,,4.3,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,1,28,-1.7,,73.0,,4.0,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,1,29,1.7,,69.0,,8.0,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,1,30,3.3,,67.8,,9.0,,4.7,
250160520,LĽDEK-ZDRÓJ,2000,1,31,4.6,,74.5,,7.3,,5.3,
250160520,LĽDEK-ZDRÓJ,2000,2,1,4.9,,78.8,,5.3,,7.3,
250160520,LĽDEK-ZDRÓJ,2000,2,2,6.4,,75.8,,5.7,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,2,3,2.6,,71.3,,5.3,,7.7,
250160520,LĽDEK-ZDRÓJ,2000,2,4,-1.0,,80.8,,1.3,,1.3,
250160520,LĽDEK-ZDRÓJ,2000,2,5,4.5,,85.5,,3.3,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,2,6,4.6,,80.8,,2.7,,6.3,
250160520,LĽDEK-ZDRÓJ,2000,2,7,6.3,,75.5,,4.7,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,2,8,6.8,,69.8,,8.0,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,2,9,4.0,,67.0,,4.7,,6.3,
250160520,LĽDEK-ZDRÓJ,2000,2,10,2.2,,70.0,,2.0,,6.0,
250160520,LĽDEK-ZDRÓJ,2000,2,11,1.7,,84.0,,2.0,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,2,12,1.0,,73.5,,2.0,,5.3,
250160520,LĽDEK-ZDRÓJ,2000,2,13,2.5,,71.0,,6.0,,7.7,
250160520,LĽDEK-ZDRÓJ,2000,2,14,0.2,,79.5,,3.7,,7.3,
250160520,LĽDEK-ZDRÓJ,2000,2,15,0.4,,79.3,,3.0,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,2,16,2.6,,80.0,,6.0,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,2,17,-0.7,,77.3,,3.0,,4.3,
250160520,LĽDEK-ZDRÓJ,2000,2,18,-1.8,,78.0,,2.0,,4.7,
250160520,LĽDEK-ZDRÓJ,2000,2,19,-1.0,,88.3,,1.3,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,2,20,-0.7,,87.0,,2.0,,7.3,
250160520,LĽDEK-ZDRÓJ,2000,2,21,-2.1,,78.3,,1.3,,7.7,
250160520,LĽDEK-ZDRÓJ,2000,2,22,-5.6,,71.5,,2.0,,2.7,
250160520,LĽDEK-ZDRÓJ,2000,2,23,-1.3,,88.0,,1.7,,8.0,
250160520,LĽDEK-ZDRÓJ,2000,2,24,-0.1,,82.3,,3.0,,5.3,
